id,name,Tipo de Comida,x,y,district,star,min_price,max_price,status
1050,Resserva 675 Prime Steakhouse,Churrasqueria,-12.102103,-77.0237,SAN ISIDRO,35,17,128,Funcionando
1051,Restaurant Firrunaf,Comida Peruana,-12.16638,-77.02678,CHORRILLOS,40,12,111,Funcionando
1052,D'casa Helados Gourmet,Postres,-12.30739,-76.84133,LURIN,45,5,142,Funcionando
1053,La Casa Del Chef,Comida Peruana,-12.0265,-77.05438,SAN MARTIN DE PORRES,40,19,108,Funcionando
1054,Quepay,Comida Peruana,-12.05848,-77.03385,LIMA,40,8,138,Funcionando
1055,Toku,Comida Japonesa,-12.07731,-77.0824,SAN MIGUEL,40,30,112,Funcionando
1056,Alitas Express,Fast-Food,-12.10993,-77.02918,MIRAFLORES,40,9,139,Funcionando
1057,Caravana,Comida Peruana,-12.082596,-76.91614,LA MOLINA,40,14,145,Funcionando
1058,VazcoBar 72,Bar,-11.98019,-77.05851,INDEPENDENCIA,50,14,124,Funcionando
1059,Tradiciones Chiclayanas,Comida Peruana,-12.062755,-76.94892,LA MOLINA,40,7,88,Funcionando
1060,LongHorn Grill & Drinks,Comida Peruana,-12.16167,-76.99176,SANTIAGO DE SURCO,45,4,143,Funcionando
1061,Restaurante Punta Roca,Comida Peruana,-12.07989,-77.05057,JESUS MARIA,45,27,124,Funcionando
1062,Cafeteria Bulevu,Cafeteria,-12.107125,-77.039955,SAN ISIDRO,40,19,133,Funcionando
1063,La Cale - Barra de ceviches,Comida Peruana,-12.123212,-76.99389,SANTIAGO DE SURCO,45,20,154,Funcionando
1064,Cheese Cafe,Cafeteria,-12.114448,-77.02844,MIRAFLORES,45,5,105,Funcionando
1065,Dos Tenedores,Comida Peruana,-12.044681,-77.043274,LIMA,45,8,116,Funcionando
1066,Cebicheria Salida Del Mar,Mariscos,-12.055462,-77.0804,LIMA,50,23,158,Funcionando
1067,Restaurant Simon'S,Comida Peruana,-12.06343,-77.04777,BREÃ‘A,40,23,100,Funcionando
1068,Nori Sushi Bar,Comida Japonesa,-12.092091,-76.99568,SAN BORJA,35,6,108,Funcionando
1069,Cebicheria Tres Mares,Mariscos,-12.088711,-77.04795,LINCE,35,26,151,Funcionando
1070,Restaurante Vegano Golden Food,Comida Vegetariana,-12.07987,-77.03406,LINCE,40,6,141,Funcionando
1071,Costa 54,Postres,-11.8829,-77.02234,CARABAYLLO,45,25,143,Funcionando
1072,La Boqueria de Pilar Fox,Comida Peruana,-12.114,-77.04499,MIRAFLORES,45,5,101,Funcionando
1073,Brava Wings,Fast-Food,-12.079083,-77.03014,LINCE,45,18,154,Funcionando
1074,Flora Cafeteria,Fast-Food,-12.05608,-76.961006,ATE,50,5,117,Funcionando
1075,Bananas Burger,Comida Peruana,-12.10023,-77.03099,SAN ISIDRO,35,27,94,Funcionando
1076,El Refugio Del Libertador,Comida Peruana,-12.07646,-77.06479,PUEBLO LIBRE,40,14,148,Funcionando
1077,El Toyito,Mariscos,-12.046741,-77.02735,LIMA,40,30,83,Funcionando
1078,Hostal Rio Toro,Comida Peruana,-11.82012,-77.04899,CARABAYLLO,35,9,130,Funcionando
1079,Las Ollitas de Gladis,Comida Peruana,-12.11395,-77.03723,MIRAFLORES,40,22,101,Funcionando
1080,QUQU Sangucheria,Fast-Food,-12.120517,-76.99641,SANTIAGO DE SURCO,45,16,130,Funcionando
1081,Bocanada Cafe,Cafeteria,-12.10674,-76.97129,SANTIAGO DE SURCO,40,20,134,Funcionando
1082,Aurora's Caffe,Cafeteria,-12.12256,-77.01161,MIRAFLORES,45,26,141,Funcionando
1083,Relleno Gourmet,Comida Peruana,-12.219915,-76.907745,VILLA MARIA DEL TRIUNFO,45,11,167,Funcionando
1084,King Kronuts,Fast-Food,-12.070614,-76.9532,LA MOLINA,35,10,94,Funcionando
1085,Santa Diabla Restoart,Bar,-11.96287,-77.04477,COMAS,35,6,129,Funcionando
1086,Sorriso Cafe,Cafeteria,-12.07187,-77.05842,PUEBLO LIBRE,40,14,168,Funcionando
1087,Atallau Restaurant,Comida Peruana,-12.08226,-77.06907,PUEBLO LIBRE,35,18,157,Funcionando
1088,La Tarlatela Pastelaria Fina,Postres,-12.10042,-77.03659,SAN ISIDRO,45,16,117,Funcionando
1089,Quartier Latin,Comida Peruana,-12.130225,-77.01613,SANTIAGO DE SURCO,35,21,157,Funcionando
1090,Go Cookies,Postres,-12.044705,-77.03085,LIMA,45,23,143,Funcionando
1091,Acevichados,Mariscos,-12.122972,-76.99319,SANTIAGO DE SURCO,45,19,98,Funcionando
1092,Rinconcito Chinchano,Comida Peruana,-12.119558,-77.02881,MIRAFLORES,45,9,138,Funcionando
1093,Cafe Restaurante Sakura,Cafeteria,-12.08175,-77.0174,LA VICTORIA,45,9,161,Funcionando
1094,La Palta,Fast-Food,-12.083184,-77.08926,SAN MIGUEL,50,23,136,Funcionando
1095,El Libertador,Comida Peruana,-12.077754,-77.0627,PUEBLO LIBRE,50,20,133,Funcionando
1096,Restaurante Tropical Lamas,Comida Peruana,-12.03884,-76.91803,ATE,35,19,156,Funcionando
1097,Mr. Bingsu,Postres,-12.04156,-77.03893,LIMA,45,19,139,Funcionando
1098,Starbucks,Cafeteria,-12.08414,-77.05182,JESUS MARIA,40,5,85,Funcionando
1099,El Cocinero De Los Mares,Mariscos,-12.102259,-77.019806,SURQUILLO,45,16,111,Funcionando
1100,La Salchipaperia,Fast-Food,-12.12042,-77.00322,SURQUILLO,35,19,130,Funcionando
1101,Mi Carcochita,Fast-Food,-12.057358,-77.01474,LIMA,30,8,83,Funcionando
1102,Dona Chela Restaurante Criollo,Comida Peruana,-12.150979,-77.01491,SANTIAGO DE SURCO,40,26,161,Funcionando
1103,Villa Chicken,Polleria,-12.102615,-76.94605,LA MOLINA,40,23,132,Funcionando
1104,Onigiri Sushi Bar,Comida Japonesa,-12.090687,-77.00335,SAN BORJA,45,5,139,Funcionando
1105,Puerto 924,Mariscos,-12.102345,-77.02066,SURQUILLO,45,24,142,Funcionando
1106,Natural Home Peru,Comida Peruana,-12.077491,-77.034645,LIMA,40,27,169,Funcionando
1107,Al Quadrato,Comida Italiana,-12.090236,-77.0731,MAGDALENA DEL MAR,40,9,160,Funcionando
1108,La Playa Cevicheria,Mariscos,-12.04718,-76.96921,SANTA ANITA,35,18,142,Funcionando
1109,Renzos,Mariscos,-12.04377,-76.99855,EL AGUSTINO,45,11,139,Funcionando
1110,El Cangrejito,Mariscos,-12.07434,-76.98453,ATE,40,17,91,Funcionando
1111,Restaurant Bar Jora,Bar,-12.07754,-76.93258,LA MOLINA,35,23,123,Funcionando
1112,Chifa Jin,Comida China,-12.0884,-77.0854,SAN MIGUEL,35,9,89,Funcionando
1113,Pickadeli,Comida Vegetariana,-12.09544,-77.02172,SAN ISIDRO,35,30,127,Funcionando
1114,Yield Bar,Bar,-12.050954,-77.03441,LIMA,35,27,108,Funcionando
1115,Rustica Lince,Bar,-12.02895,-76.92994,ATE,45,9,167,Funcionando
1116,EmBarcadero 41,Mariscos,-12.16707,-77.03168,CHORRILLOS,40,4,109,Funcionando
1117,Mr Sushi,Comida Japonesa,-12.11644,-77.03701,MIRAFLORES,30,20,103,Funcionando
1118,Taky Chicken & Grill,Polleria,-12.07636,-76.99528,SAN LUIS,50,7,82,Funcionando
1119,Er Pizzettaro,Comida Italiana,-12.05911,-77.0136,LIMA,50,24,90,Funcionando
1120,B&B - Cafe y Sandwich,Cafeteria,-12.12226,-76.98651,SANTIAGO DE SURCO,45,21,112,Funcionando
1121,Sangucheros,Fast-Food,-11.995825,-77.08213,LOS OLIVOS,45,23,106,Funcionando
1122,El Carajito,Mariscos,-12.085797,-77.0417,LINCE,35,3,159,Funcionando
1123,Son Y Sazon,Comida Peruana,-12.026069,-77.054436,SAN MARTIN DE PORRES,35,24,169,Funcionando
1124,La Hacienda Del Lenador,Churrasqueria,-12.10051,-77.00201,SAN BORJA,40,21,99,Funcionando
1125,Roll-Star,Comida Japonesa,-12.098934,-76.99492,SAN BORJA,30,22,110,Funcionando
1126,Normita,Comida Peruana,-12.109204,-77.01477,SURQUILLO,50,9,98,Funcionando
1127,Mil950 Pollos y Parrillas,Polleria,-12.10899,-76.97249,SANTIAGO DE SURCO,35,22,114,Funcionando
1128,Al Punto Limon,Mariscos,-12.104127,-77.03224,SAN ISIDRO,45,22,129,Funcionando
1129,Plaza Berlin Miraflores,Comida Peruana,-12.11904,-77.02902,MIRAFLORES,45,15,87,Funcionando
1130,Papeo,Comida Peruana,-12.09011,-77.06331,MAGDALENA DEL MAR,45,16,145,Funcionando
1131,Las Conchitas,Comida Peruana,-12.11924,-77.02789,MIRAFLORES,45,25,112,Funcionando
1132,Cafe Gochi,Cafeteria,-11.906493,-77.03528,COMAS,45,28,156,Funcionando
1133,La Casa de Paulina,Comida Peruana,-12.072491,-77.064095,PUEBLO LIBRE,40,23,96,Funcionando
1134,El Fogon del Asador,Parrilla,-12.13171,-77.01815,BARRANCO,40,13,102,Funcionando
1135,Il Vecchio Casale,Comida Italiana,-12.08593,-77.04845,LINCE,45,10,129,Funcionando
1136,Cafe 420,Comida Peruana,-12.191405,-76.9201,VILLA MARIA DEL TRIUNFO,40,27,110,Funcionando
1137,Wua Bao - Asian Street Food,Comida China,-11.956878,-77.03926,COMAS,50,4,163,Funcionando
1138,Cevicheria Don Rafo,Comida Peruana,-12.11113,-76.99397,SAN BORJA,45,12,103,Funcionando
1139,Chifa Estrella Fu Lai,Comida Peruana,-12.02285,-77.02617,RIMAC,40,8,129,Funcionando
1140,Dark Burguer,Parrilla,-12.13966,-77.01319,SANTIAGO DE SURCO,50,17,116,Funcionando
1141,Dunkin Donuts,Cafeteria,-11.91659,-77.0738,PUENTE PIEDRA,40,25,121,Funcionando
1142,Las Pipas de Surco,Comida Peruana,-12.05812,-77.06843,LIMA,40,9,167,Funcionando
1143,Break Lounge Cafe,Cafeteria,-12.046657,-76.96889,SANTA ANITA,45,14,83,Funcionando
1144,Sheba's Ice Cream Rolls,Postres,-11.87751,-77.02294,CARABAYLLO,45,14,142,Funcionando
1145,El Vaquerito,Churrasqueria,-12.054791,-77.06995,LIMA,50,17,120,Funcionando
1146,Donde el Negro Restaurante Peruano,Mariscos,-12.073986,-77.09343,SAN MIGUEL,45,19,160,Funcionando
1147,La Putanesca,Comida Italiana,-12.09707,-77.03573,SAN ISIDRO,45,13,140,Funcionando
1148,Boton Lila,Fast-Food,-12.07835,-76.94682,LA MOLINA,45,30,149,Funcionando
1149,Mamma Doris,Fast-Food,-12.072346,-76.9559,LA MOLINA,45,26,127,Funcionando
1150,El Rincon de Olaya,Comida Peruana,-12.049141,-77.02122,LIMA,50,11,84,Funcionando
1151,Teppan Nikkei Cuisine & Bar,Bar,-12.049141,-77.02122,LIMA,50,24,105,Funcionando
1152,Curandero,Bar,-12.12995,-77.02457,MIRAFLORES,40,23,127,Funcionando
1153,Red Coffe,Cafeteria,-12.1193,-77.01096,MIRAFLORES,40,11,95,Funcionando
1154,Garage RestoBar,Comida Peruana,-12.10034,-77.03655,SAN ISIDRO,35,22,132,Funcionando
1155,Totos,Comida Peruana,-12.03093,-77.05271,SAN MARTIN DE PORRES,35,3,150,Funcionando
1156,Qumara FastGood,Cafeteria,-12.09403,-77.0273,SAN ISIDRO,50,14,105,Funcionando
1157,Nilpraline,Cafeteria,-11.97481,-76.770454,CHACLACAYO,50,20,98,Funcionando
1158,Maestro Pollero - Fast Chicken,Polleria,-12.086275,-77.04631,LINCE,50,16,111,Funcionando
1159,La Gran Fruta,Jugueria,-12.09562,-77.02171,SAN ISIDRO,45,9,151,Funcionando
1160,Pasta,Comida Italiana,-12.170287,-77.01857,CHORRILLOS,40,22,155,Funcionando
1161,Xiao,Comida Asiatica,-12.11427,-77.03939,MIRAFLORES,50,23,148,Funcionando
1162,America,Parrilla,-12.12171,-77.03083,MIRAFLORES,35,18,87,Funcionando
1163,Estacion Cafe de Luz,Cafeteria,-12.13112,-76.99941,SANTIAGO DE SURCO,50,21,130,Funcionando
1164,Wantan House,Comida China,-12.08936,-76.99641,SAN BORJA,40,16,135,Funcionando
1165,Corralito,Polleria,-12.106094,-77.05569,SAN ISIDRO,40,7,91,Funcionando
1166,La Posada Del Pisco,Pizzeria,-12.14724,-77.02244,BARRANCO,40,7,120,Funcionando
1167,Raw Cafe,Comida Vegetariana,-12.107882,-76.96953,SANTIAGO DE SURCO,40,6,85,Funcionando
1168,La Cocina del Virrey,Comida Peruana,-12.04255,-77.033,LIMA,45,14,155,Funcionando
1169,Victorsdou,Parrilla,-12.049141,-77.02122,LIMA,50,25,108,Funcionando
1170,Puerto 88,Comida Italiana,-12.142328,-77.01822,BARRANCO,50,3,89,Funcionando
1171,Illari,Comida Peruana,-12.057697,-77.02216,LIMA,35,19,164,Funcionando
1172,Carvela Restaurant,Comida Peruana,-11.994483,-77.07477,LOS OLIVOS,50,25,82,Funcionando
1173,Delizie di Sardegna,Comida Italiana,-12.074813,-77.08262,SAN MIGUEL,40,21,159,Funcionando
1174,Pollos Begui,Polleria,-12.085989,-77.03402,LINCE,40,29,157,Funcionando
1175,Las Canastas,Polleria,-12.07345,-76.93994,LA MOLINA,40,24,160,Funcionando
1176,Que Tal Limon,Comida Peruana,-12.074045,-77.054886,PUEBLO LIBRE,40,6,145,Funcionando
1177,Chifa Hermano,Comida China,-12.131008,-77.01784,SANTIAGO DE SURCO,45,20,166,Funcionando
1178,Los Balcones de Arequipa,Comida China,-12.078532,-76.98892,SAN LUIS,40,26,152,Funcionando
1179,El Barrio Restaurante & Bar,Bar,-12.052416,-77.03743,LIMA,35,18,151,Funcionando
1180,ETNO BURGER'S,Fast-Food,-11.993715,-77.08787,SAN MARTIN DE PORRES,50,30,85,Funcionando
1181,Cafe 26 Design,Pizzeria,-12.025853,-77.05641,SAN MARTIN DE PORRES,50,14,83,Funcionando
1182,Roky's Polleria y Parrilladas,Parrilla,-12.0647,-77.0373,LIMA,40,6,162,Funcionando
1183,Mayo's Cebicheria Restaurante,Mariscos,-11.89354,-77.02223,CARABAYLLO,40,14,95,Funcionando
1184,La Tia Tomasa,Comida Peruana,-12.141045,-77.02197,BARRANCO,40,11,136,Funcionando
1185,Sarten Caliente,Comida Peruana,-12.06177,-76.95895,ATE,35,3,80,Funcionando
1186,D'casa Helados Gourmet,Comida Italiana,-12.14288,-76.93668,VILLA MARIA DEL TRIUNFO,50,15,92,Funcionando
1187,Omatita,Comida Peruana,-12.147085,-77.02088,BARRANCO,45,13,95,Funcionando
1188,KIO,Comida Peruana,-12.07701,-77.07184,PUEBLO LIBRE,35,17,89,Funcionando
1189,San Jose Cafe,Cafeteria,-12.073958,-77.047295,JESUS MARIA,45,18,109,Funcionando
1190,Otto Grill,Parrilla,-12.088875,-77.05139,JESUS MARIA,35,12,155,Funcionando
1191,El chinguirito,Comida Peruana,-12.084993,-77.03777,LINCE,40,3,138,Funcionando
1192,Cevicheria Alto Mar,Mariscos,-12.11865,-77.02531,SURQUILLO,40,8,140,Funcionando
1193,Trujillo,Comida Peruana,-12.062935,-77.039825,LIMA,35,27,97,Funcionando
1194,Fast Fish,Comida Japonesa,-12.121799,-77.03105,MIRAFLORES,35,3,83,Funcionando
1195,Restaurante Norkys,Comida Peruana,-12.04621,-77.03165,LIMA,35,21,88,Funcionando
1196,Uchu,Cafeteria,-12.008353,-77.0104,SAN JUAN DE LURIGANCHO,35,3,93,Funcionando
1197,Palettas Helados Larcomar,Postres,-12.131512,-77.02969,MIRAFLORES,50,28,108,Funcionando
1198,La Botana,Comida Vegetariana,-12.044392,-77.04268,LIMA,50,28,130,Funcionando
1199,Delicass,Comida Peruana,-11.87924,-77.02576,CARABAYLLO,35,16,162,Funcionando
1200,The Lima Gourmet Company,Comida Peruana,-12.12425,-77.03089,MIRAFLORES,40,17,144,Funcionando
1201,Mapy's & Mapy's,Comida Peruana,-12.09862,-77.03688,SAN ISIDRO,35,10,162,Funcionando
1202,Natural Energy,Comida Peruana,-12.117734,-77.03146,MIRAFLORES,50,17,91,Funcionando
1203,Dokma fusion culinaria,Comida China,-12.09145,-77.03944,SAN ISIDRO,50,15,110,Funcionando
1204,Cevicheria El Rico Piura,Comida Peruana,-11.80061,-77.14267,SANTA ROSA,50,8,150,Funcionando
1205,Chim&Changas,Comida Mexicana,-12.08903,-77.04805,SAN ISIDRO,50,19,133,Funcionando
1206,Restaurante Vegetariano Vida y Salud,Comida Vegetariana,-12.042015,-76.98474,SANTA ANITA,45,4,131,Funcionando
1207,352 GastroBar,Bar,-12.122436,-77.02726,MIRAFLORES,40,23,96,Funcionando
1208,Kanashiro  Yamaniha de Sakugawa,Comida Japonesa,-12.090769,-77.07134,MAGDALENA DEL MAR,45,7,112,Funcionando
1209,Rock Fish RestoBar,Mariscos,-11.898151,-77.04088,COMAS,35,6,96,Funcionando
1210,SeÃ±or Papa,Comida Peruana,-12.056628,-77.03796,LIMA,50,4,100,Funcionando
1211,Puesto 33,Comida Peruana,-12.10774,-76.96938,SANTIAGO DE SURCO,35,15,140,Funcionando
1212,La Panizzeria,Pizzeria,-12.23507,-76.91071,LURIN,50,20,85,Funcionando
1213,Luna Roja,Bar,-12.147503,-77.019806,BARRANCO,50,30,141,Funcionando
1214,Norky's,Comida Peruana,-12.07711,-76.99995,SAN LUIS,40,23,91,Funcionando
1215,China Breakfast,Comida China,-12.11598,-77.03584,MIRAFLORES,40,19,107,Funcionando
1216,Restaurante Hello Hollywood,Comida Peruana,-12.07833,-77.08319,SAN MIGUEL,50,26,170,Funcionando
1217,Zuka Lounge Bar,Bar,-12.03364,-76.90188,ATE,40,11,112,Funcionando
1218,Diletto Pasteleria Artesanal,Postres,-12.12107,-77.01079,MIRAFLORES,50,18,161,Funcionando
1219,Panaderia Pasteleria TtanttaCaleb,Comida Peruana,-12.07614,-77.05279,JESUS MARIA,50,8,116,Funcionando
1220,Restaurant Cevicheria Maricely,Mariscos,-12.08194,-77.03595,LINCE,45,5,151,Funcionando
1221,Vegetalia Buffet vegetariano,Comida Vegetariana,-12.045887,-77.03379,LIMA,35,21,109,Funcionando
1222,Trattoria Pizzeria Italia By Ciro,Comida Italiana,-11.97377,-77.10357,SAN MARTIN DE PORRES,45,22,126,Funcionando
1223,Velo Cafe Bar,Comida Francesa,-12.070454,-76.9732,ATE,45,13,133,Funcionando
1224,Ariosto,Comida Peruana,-12.12699,-77.02698,MIRAFLORES,50,25,157,Funcionando
1225,La Fara BARRANCO,Comida Peruana,-12.15362,-77.02303,BARRANCO,45,25,111,Funcionando
1226,Restaurante Arturo,Comida Peruana,-12.05178,-77.03108,LIMA,35,14,88,Funcionando
1227,Restaurante Tsukayama,Comida Japonesa,-12.04939,-77.02836,LIMA,50,11,87,Funcionando
1228,La Quinta Brava - Polleria Criolla,Polleria,-12.12806,-76.98996,SANTIAGO DE SURCO,40,12,109,Funcionando
1229,Triangulo Marino,Comida Peruana,-12.13393,-76.98346,SANTIAGO DE SURCO,50,21,143,Funcionando
1230,Tamish Snack Light,Comida Vegetariana,-12.12136,-77.03203,MIRAFLORES,50,15,94,Funcionando
1231,Dolce Capriccio,Postres,-12.0941,-77.02766,SAN ISIDRO,50,17,92,Funcionando
1232,Restaurant Todos Vuelven,Mariscos,-12.104738,-77.01989,SURQUILLO,50,21,117,Funcionando
1233,Cebicheria El Clasico,Mariscos,-12.087224,-77.03509,LINCE,40,16,112,Funcionando
1234,La melona,Comida Peruana,-12.102013,-77.01595,SAN ISIDRO,50,19,121,Funcionando
1235,Cevicheria Remolino del Pez,Mariscos,-12.067763,-77.01287,LA VICTORIA,45,11,86,Funcionando
1236,Cucina Nostra,Comida Peruana,-12.065833,-76.944626,LA MOLINA,40,25,89,Funcionando
1237,Paperia.46,Fast-Food,-12.122384,-76.9988,SANTIAGO DE SURCO,50,19,125,Funcionando
1238,El Pollo Pier,Polleria,-12.12382,-77.03152,MIRAFLORES,50,9,124,Funcionando
1239,Sabor Inca,Bar,-12.04547,-77.028534,LIMA,50,12,100,Funcionando
1240,Majariscos,Comida Peruana,-12.13961,-77.01501,BARRANCO,40,13,134,Funcionando
1241,Epa Peruvian Bowls,Comida Peruana,-12.12806,-76.98996,SANTIAGO DE SURCO,50,7,147,Funcionando
1242,Restaurante El Quijote,Comida Espanola,-12.12023,-77.03618,MIRAFLORES,35,9,143,Funcionando
1243,Misk'i Frozen - Heladeria,Postres,-12.08408,-77.0615,PUEBLO LIBRE,45,26,133,Funcionando
1244,Davinci Cafe-Bar,Comida Italiana,-12.056478,-76.96839,ATE,40,12,115,Funcionando
1245,La Java,Comida Peruana,-12.09567,-77.01069,SAN BORJA,50,4,122,Funcionando
1246,Pac Man,Bar,-12.09936,-77.00174,SAN BORJA,50,3,99,Funcionando
1247,Dolce Capriccio,Cafeteria,-12.117778,-77.03559,MIRAFLORES,30,14,116,Funcionando
1248,La 27 Sangucheria,Comida Peruana,-12.083064,-77.04257,LINCE,50,16,129,Funcionando
1249,A casa mia,Comida Italiana,-11.98607,-77.06159,INDEPENDENCIA,45,29,98,Funcionando
1250,El Cedro Cafe,Cafeteria,-12.094721,-77.03122,SAN ISIDRO,40,26,159,Funcionando
1251,Restaurant SOS,Mariscos,-12.16034,-77.02364,CHORRILLOS,40,21,163,Funcionando
1252,Don Corleone,Mariscos,-12.121689,-77.03107,MIRAFLORES,30,24,82,Funcionando
1253,Pollo Express,Polleria,-12.090266,-77.029495,LINCE,50,11,141,Funcionando
1254,Fragola Gelateria CaffÃ¨,Pizzeria,-12.14435,-77.02311,BARRANCO,50,11,96,Funcionando
1255,El Caldero,Comida Peruana,-12.1704,-77.01875,CHORRILLOS,50,11,103,Funcionando
1256,Chifa Jazmin,Comida China,-12.06401,-76.94562,LA MOLINA,40,25,129,Funcionando
1257,El Gran Mathias,Parrilla,-12.00144,-77.08281,LOS OLIVOS,50,20,162,Funcionando
1258,Ice & Shake,Comida Peruana,-12.081967,-76.96764,SANTIAGO DE SURCO,45,5,150,Funcionando
1259,Rinconcito Ayacuchano,Comida Peruana,-12.00951,-77.0812,LOS OLIVOS,40,3,112,Funcionando
1260,Cuchara,Bar,-12.077133,-76.99524,SAN LUIS,40,12,127,Funcionando
1261,La Fresca,Comida Vegetariana,-12.038723,-77.03784,RIMAC,50,29,164,Funcionando
1262,Amaru,Cafeteria,-12.148287,-77.02258,BARRANCO,50,21,119,Funcionando
1263,Rinconcito Huaracino,Comida Peruana,-11.958812,-76.98642,SAN JUAN DE LURIGANCHO,40,18,125,Funcionando
1264,George,Mariscos,-12.04895,-77.0334,LIMA,40,9,122,Funcionando
1265,Chifa Yent Pant,Comida China,-12.094419,-76.9953,SAN BORJA,40,4,166,Funcionando
1266,La Bistecca,Comida Peruana,-12.078498,-77.08235,SAN MIGUEL,35,24,170,Funcionando
1267,Cevichino,Mariscos,-12.13062,-77.03209,MIRAFLORES,35,20,137,Funcionando
1268,Anticucheria La Firme,Parrilla,-12.043559,-77.033585,LIMA,50,18,114,Funcionando
1269,La Cucineria 1074,Comida Peruana,-12.085799,-77.04363,LINCE,50,11,99,Funcionando
1270,Restaurante Turistico Decadas,Mariscos,-11.944605,-77.060295,COMAS,40,14,90,Funcionando
1271,Lalo El Norteno,Mariscos,-11.89352,-77.02223,CARABAYLLO,35,18,145,Funcionando
1272,Piqo's Restaurante,Comida Peruana,-11.88383,-77.01811,CARABAYLLO,40,7,149,Funcionando
1273,Bambafud,Comida Peruana,-12.108708,-77.033585,MIRAFLORES,50,17,157,Funcionando
1274,Chilis,Comida Mexicana,-12.17277,-77.01321,CHORRILLOS,50,13,80,Funcionando
1275,Sarcletti,Fast-Food,-12.10334,-77.03765,SAN ISIDRO,40,4,85,Funcionando
1276,Arpon Piurano,Comida Peruana,-12.01894,-76.88215,ATE,45,26,123,Funcionando
1277,El Limbo Rest-Bar,Bar,-12.13505,-76.9656,SAN JUAN DE MIRAFLORES,50,28,114,Funcionando
1278,Delicias Nortenas,Comida Peruana,-12.099608,-77.01261,SAN ISIDRO,45,21,150,Funcionando
1279,Sin Escamas,Comida Peruana,-12.108869,-77.01994,SURQUILLO,45,22,98,Funcionando
1280,La bahia secreta,Comida Peruana,-12.064099,-76.96528,ATE,50,30,126,Funcionando
1281,Restaurante Kâ€™ara,Comida Japonesa,-12.11785,-77.0325,MIRAFLORES,30,14,94,Funcionando
1282,Zarach's Restaurant & Pub,Comida Peruana,-12.073158,-77.048294,JESUS MARIA,40,10,165,Funcionando
1283,D2 TequeÃ±os,Fast-Food,-12.05672,-77.03738,LIMA,50,5,152,Funcionando
1284,Pyros,Comida Peruana,-12.05804,-77.03646,LIMA,50,22,156,Funcionando
1285,Club Cafe,Comida Peruana,-12.06491,-77.04207,JESUS MARIA,50,14,94,Funcionando
1286,Cafe Aeronautico S.A.C.,Cafeteria,-11.924301,-76.68449,LURIGANCHO,45,7,131,Funcionando
1287,Don Tallarin,Comida Peruana,-12.094804,-77.00238,SAN BORJA,40,22,140,Funcionando
1288,Warike22,Comida Japonesa,-11.947206,-77.059456,COMAS,50,6,100,Funcionando
1289,KiraKira,Comida Japonesa,-12.081957,-77.0354,LINCE,50,19,91,Funcionando
1290,Jianxing Restaurante,Comida China,-12.092617,-77.002785,SAN BORJA,35,5,94,Funcionando
1291,Chikara Sushi Bar,Comida China,-12.084887,-77.01129,LA VICTORIA,40,21,106,Funcionando
1292,Cavalier Bar & karaoke,Comida Peruana,-12.097689,-77.05009,SAN ISIDRO,35,28,112,Funcionando
1293,Nami Sushi Bar,Comida Japonesa,-12.11822,-77.04346,MIRAFLORES,35,18,85,Funcionando
1294,TCF Gourmet,Comida Peruana,-12.074086,-77.04788,JESUS MARIA,50,17,153,Funcionando
1295,Clemente Cafe,Cafeteria,-12.022683,-77.02665,RIMAC,50,13,153,Funcionando
1296,Restaurante Roosevelt,Comida Italiana,-12.10538,-77.04004,SAN ISIDRO,40,18,164,Funcionando
1297,J. Grandino,Comida Peruana,-12.076218,-76.985405,ATE,50,4,109,Funcionando
1298,Spadavecchia,Comida Italiana,-12.088662,-77.032005,LINCE,35,10,95,Funcionando
1299,D'Nina,Comida Peruana,-12.052726,-77.077255,LIMA,50,27,157,Funcionando
1300,Rock Burger,Fast-Food,-12.10682,-77.03853,SAN ISIDRO,35,22,95,Funcionando
1301,Hanay Peru,Comida Peruana,-12.02797,-76.95768,EL AGUSTINO,50,3,165,Funcionando
1302,Sanguches Miguelon,Fast-Food,-12.119389,-77.02927,MIRAFLORES,30,5,122,Funcionando
1303,Sierra Andina Taproom,Bar,-12.11984,-77.02828,MIRAFLORES,35,9,125,Funcionando
1304,La Olla Escondida,Comida Peruana,-12.05952,-76.94379,LA MOLINA,50,26,136,Funcionando
1305,La pancha coffee shop,Cafeteria,-12.07624,-77.04029,JESUS MARIA,50,18,110,Funcionando
1306,El PorteÃ±o - Huarique Criollo,Comida Peruana,-12.07852,-77.04939,JESUS MARIA,50,28,121,Funcionando
